united states,tag,,,currency,id,,symbol
united states,,,,,,,CCAKE
united states,,,,,,,CHIK
united states,,,,,,,CWBTC
united states,,,,,,,CTC
united states,,,,,,,DEC
united states,digital-bullion-gold,,,USD,1071885,,DBG
united states,,,,,,,WIS
united states,,,,,,,HPAY
united states,,,,,,,LAD
united states,,,,,,,MSS
united states,,,,,,,NUT
united states,,,,,,,OPM
united states,,,,,,,PDF
united states,,,,,,,SLT
united states,,,,,,,VAL
united states,,,,,,,TME
united states,,,,,,,UENC
united states,,,,,,,YBO
united states,,,,,,,BULL
united states,,,,,,,ADABULL
united states,,,,,,,ATOMBEAR
united states,,,,,,,XBX
united states,,,,,,,CRS
united states,,,,,,,DENA
united states,,,,,,,EFG
united states,,,,,,,EVZ
united states,,,,,,,EXP
united states,,,,,,,FWB
united states,,,,,,,GGT
united states,,,,,,,GLOB
united states,,,,,,,GXT
united states,,,,,,,GTF
united states,,,,,,,INTRATIO
united states,,,,,,,JULB
united states,,,,,,,LINKPT
united states,,,,,,,LOT
united states,,,,,,,MRS
united states,,,,,,,OWL
united states,,,,,,,DEFI+L
united states,,,,,,,DEFI+S
united states,,,,,,,PUT
united states,,,,,,,SECO
united states,,,,,,,XSPC
united states,,,,,,,imBTC
united states,,,,,,,TOS
united states,,,,,,,TRA
united states,,,,,,,EARN
united states,,,,,,,YFN
united states,,,,,,,YFIAG
united states,,,,,,,HEDGE
united states,,,,,,,ALGOBULL
united states,,,,,,,DOGEBULL
united states,,,,,,,ETHBULL
united states,,,,,,,LTCBULL
united states,,,,,,,BEAR
united states,,,,,,,ADABEAR
united states,,,,,,,AGOV
united states,,,,,,,AHF
united states,,,,,,,BITO
united states,,,,,,,BMP
united states,,,,,,,ECELL
united states,,,,,,,DPT
united states,,,,,,,DDRST
united states,,,,,,,DCD
united states,,,,,,,DSTR
united states,,,,,,,FDR
united states,,,,,,,GDC
united states,,,,,,,MDX
united states,,,,,,,MSC
united states,,,,,,,TGIC
united states,,,,,,,UCT
united states,,,,,,,YFP
united states,,,,,,,YFRM
united states,,,,,,,Z502
united states,,,,,,,ETHHEDGE
united states,,,,,,,LINKBULL
united states,,,,,,,TOMOBULL
united states,,,,,,,ALGOBEAR
united states,,,,,,,DOGEBEAR
united states,,,,,,,ETHBEAR
united states,,,,,,,LTCBEAR
united states,,,,,,,AUDT
united states,,,,,,,VBNT
united states,,,,,,,CTF
united states,,,,,,,DFIP
united states,,,,,,,DSD
united states,,,,,,,DEFI5
united states,,,,,,,DEC
united states,,,,,,,ETHRSIAP
united states,,,,,,,EMS
united states,,,,,,,GVE
united states,,,,,,,GRPL
united states,,,,,,,MLGC
united states,,,,,,,MTTCOIN
united states,,,,,,,NAVI
united states,,,,,,,NIO
united states,,,,,,,NOV
united states,,,,,,,OBR
united states,,,,,,,PWC
united states,,,,,,,RWS
united states,,,,,,,STETH
united states,,,,,,,YFIEC
united states,,,,,,,BSVBULL
united states,,,,,,,LINKBEAR
united states,,,,,,,TOMOBEAR
united states,advanced-internet-blocks,,,USD,1071754,,AIB
united states,,,,,,,ETH3L
united states,,,,,,,CDC
united states,,,,,,,DRC
united states,,,,,,,NZDX
united states,,,,,,,HUB
united states,,,,,,,RAE
united states,,,,,,,UBER
united states,,,,,,,UPT
united states,,,,,,,HTBULL
united states,,,,,,,XAUTBULL
united states,,,,,,,BSVBEAR
united states,,,,,,,ETH3S
united states,,,,,,,AAPL
united states,,,,,,,BYTE
united states,,,,,,,LCT
united states,,,,,,,TSLA
united states,,,,,,,TMN
united states,,,,,,,ULU
united states,,,,,,,UOP
united states,,,,,,,BCHBULL
united states,,,,,,,BTMXBULL
united states,,,,,,,DRGNBULL
united states,,,,,,,MIDBULL
united states,,,,,,,XAUTBEAR
united states,,,,,,,ABNB
united states,,,,,,,AMZN
united states,,,,,,,BTC3L
united states,,,,,,,ARCC
united states,,,,,,,BCUG
united states,,,,,,,CHFT
united states,,,,,,,FIT
united states,,,,,,,GOOGL
united states,,,,,,,IQC
united states,,,,,,,NVDA
united states,,,,,,,PYPL
united states,,,,,,,PFE
united states,,,,,,,BCP
united states,,,,,,,YPIE
united states,,,,,,,SQ
united states,,,,,,,WGRT
united states,,,,,,,YFKA
united states,,,,,,,ALTBULL
united states,,,,,,,BCHBEAR
united states,,,,,,,BABA
united states,,,,,,,BTC3S
united states,,,,,,,ACC
united states,,,,,,,BITN
united states,,,,,,,ETH20SMA
united states,,,,,,,ETHRSI60
united states,,,,,,,FACT
united states,,,,,,,FIT
united states,,,,,,,LPNT
united states,,,,,,,MRNA
united states,,,,,,,NFUP
united states,,,,,,,NFLX
united states,,,,,,,TWTR
united states,,,,,,,YETI
united states,,,,,,,BULLSHIT
united states,,,,,,,BNTX
united states,,,,,,,BXA
united states,,,,,,,ETHEMAAP
united states,,,,,,,FB
united states,,,,,,,GME
united states,,,,,,,IIC
united states,,,,,,,LC4
united states,,,,,,,LID
united states,,,,,,,MLR
united states,,,,,,,TMC
united states,,,,,,,WAR
united states,,,,,,,YFPI
united states,,,,,,,AAPL
united states,,,,,,,DTOP
united states,,,,,,,DMC
united states,,,,,,,DAGT
united states,,,,,,,ETHBTCRS
united states,,,,,,,IBP
united states,,,,,,,IBFK
united states,,,,,,,TSLA
united states,,,,,,,TUSC
united states,,,,,,,ETCBULL
united states,,,,,,,AMZN
united states,,,,,,,BB
united states,,,,,,,CBAT
united states,,,,,,,EDI
united states,,,,,,,GOOGL
united states,,,,,,,LINKETHR
united states,,,,,,,PFE
united states,,,,,,,ETCBEAR
united states,,,,,,,BABA
united states,,,,,,,BYND
united states,,,,,,,YDAI+YUS
united states,,,,,,,NFLX
united states,,,,,,,UNN
united states,,,,,,,BTCDOM
united states,,,,,,,ETHPA
united states,,,,,,,FB
united states,,,,,,,IBVOL
united states,,,,,,,STV
united states,,,,,,,AXL
united states,,,,,,,BQT
united states,,,,,,,BCB
united states,,,,,,,ETHMACOA
united states,,,,,,,KOK
united states,,,,,,,MSTR
united states,,,,,,,YLAB
united states,,,,,,,BILI
united states,,,,,,,CC10
united states,,,,,,,eMTRG
united states,,,,,,,SPY
united states,,,,,,,CBSE
united states,,,,,,,DDAM
united states,,,,,,,LINKETHP
united states,,,,,,,ARKK
united states,,,,,,,BVOL
united states,,,,,,,PXUSD_MA
united states,,,,,,,AMD
united states,,,,,,,GBTC
united states,,,,,,,TSM
united states,,,,,,,VAIP
united states,,,,,,,AMC
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
united states,,,,,,,
