country,name,full_name,,tag,id,isin,symbol,currency,stock_exchange,def_stock_exchange
australia,iShares MSCI India UCITS ETF USD Acc,iShares MSCI India UCITS ETF USD Acc,,ishares-msci-india-ucits-usd-acc,1140513,AU0000043838,NDIA,AUD,Sydney,TRUE
australia,BetaShares British Pound,BetaShares British Pound,,betashares-british-pound-etf,37473,AU000000POU0,POU,AUD,Sydney,TRUE
australia,BetaShares Global Agriculture Companies,BetaShares Global Agriculture Companies ETF - Currency Hedged,,betashares-global-agri-companies,1031303,AU00000FOOD3,FOOD,AUD,Sydney,TRUE
australia,ANZ Physical US Dollar,ANZ Physical US Dollar,,anz-physical-us-dollar,962160,AU00000ZUSD9,ZUSD,AUD,Sydney,TRUE
australia,ANZS Physical Renminbi,ANZS Physical Renminbi,,anzs-physical-renminbi,962162,AU00000ZCNH9,ZCNH,AUD,Sydney,TRUE
australia,BetaShares Strong Australian Dollar hedge,BetaShares Strong Australian Dollar,,betashares-strong-aus-dollar,1031306,AU00000AUDS2,AUDS,AUD,Sydney,TRUE
australia,eInvest Income Generator,eInvest Income Generator,,einvest-income-generator,1077016,AU0000003022,EIGA,AUD,Sydney,TRUE
australia,Theta Acbc Exch Traded Bond Units Mgr Sep-23,Theta Acbc Exch Traded Bond Units Mgr Sep-23,,theta-acbc-bd-units-mgr-sep23,1057099,AU000YTMMG29,YTMMG2,AUD,Sydney,TRUE
australia,Theta Acbc Exch Traded Bond Units Gpt Aug-26,Theta Acbc Exch Traded Bond Units Gpt Aug-26,,theta-acbc-bd-units-gpt-aug26,1057098,AU000YTMGP18,YTMGP1,AUD,Sydney,TRUE
australia,BetaShares Strong US Dollar hedge fund,BetaShares Strong US Dollar hedge fund,,betashares-stg-usd-hdg-fnd,1009163,AU00000YANK0,YANK,AUD,Sydney,TRUE
australia,AMP Capital Dynamic Markets,AMP Capital Dynamic Markets Hedge,,amp-capital-dynamic-markets,1031296,AU00000DMKT6,DMKT,AUD,Sydney,TRUE
australia,UBS IQ MSCI Europe Ethical,UBS IQ MSCI Europe Ethical,,ubs-iq-msci-europe-ethical,956394,AU000000UBE1,UBE,AUD,Sydney,TRUE
australia,K2 Global Equities,K2 Global Equities,,k2-global-equities,962165,AU000000KII8,KII,AUD,Sydney,TRUE
austria,iShares ATX UCITS DE,iShares ATX UCITS,,ishares-atx-(de)?cid=962154,962154,DE000A0D8Q23,DE000A0D8Q23,EUR,Vienna,FALSE
austria,Deka EURO STOXX 50 UCITS,Deka EURO STOXX 50 UCITS,,etflab-euro-stoxx-50?cid=1054751,1054751,DE000ETFL029,DE000ETFL029,EUR,Vienna,FALSE
austria,iShares MSCI Europe UCITS Dist,iShares MSCI Europe UCITS Dist,,ishares-msci-europe---ie?cid=1054740,1054740,IE00B1YZSC51,IE00B1YZSC51,EUR,Vienna,FALSE
austria,db x-trackers ATX UCITS DR,db x-trackers ATX UCITS DR 1C,,db-xtrackers-atx-de?cid=1054741,1054741,LU0659579063,LU0659579063,EUR,Vienna,FALSE
austria,db x-trackers DAX UCITS DR,db x-trackers DAX UCITS DR 1C,,db-xtrackers-dax?cid=1054742,1054742,LU0274211480,LU0274211480,EUR,Vienna,FALSE
austria,iShares MSCI Poland UCITS,iShares MSCI Poland UCITS Acc,,ishares-msci-poland?cid=1054743,1054743,IE00B4M7GH52,IE00B4M7GH52,EUR,Vienna,FALSE
austria,ComStage EURO STOXX 50 NR UCITS,ComStage EURO STOXX 50 UCITS,,comstage-euro-stoxx-50-nr?cid=1054745,1054745,LU0378434079,LU0378434079,EUR,Vienna,FALSE
austria,iShares EURO STOXX UCITS,iShares EURO STOXX UCITS DE,,ishares-euro-stoxx-(de)-de?cid=1054746,1054746,DE000A0D8Q07,DE000A0D8Q07,EUR,Vienna,FALSE
austria,iShares NASDAQ-100 UCITS,iShares NASDAQ-100 UCITS DE,,ishares-nasdaq-100?cid=1054747,1054747,DE000A0F5UF5,DE000A0F5UF5,EUR,Vienna,FALSE
austria,iShares FTSE MIB UCITS Acc,iShares FTSE MIB UCITS Acc,,cs-etf-(ie)-on-ftse-mib?cid=1054748,1054748,IE00B53L4X51,IE00B53L4X51,EUR,Vienna,FALSE
austria,iShares S&P 500 UCITS Dist,iShares S&P 500 UCITS Dist,,ishares-s-p-500---gbp?cid=1054749,1054749,IE0031442068,IE0031442068,EUR,Vienna,FALSE
austria,ComStage MSCI Spain,ComStage MSCI Spain UCITS,,comstage-msci-spain?cid=1054750,1054750,LU1104577314,LU1104577314,EUR,Vienna,FALSE
austria,iShares TecDAX UCITS,iShares TecDAX UCITS DE,,ishares-tecdax-(de)-de?cid=1054752,1054752,DE0005933972,DE0005933972,EUR,Vienna,FALSE
austria,db x-trackers S&P 500 UCITS 1C,db x-trackers S&P 500 UCITS 1C,,dbx-s-p-500-class-1-uk?cid=1054738,1054738,LU0490618542,LU0490618542,EUR,Vienna,FALSE
austria,Vanguard S&P 500 UCITS USD Inc,Vanguard S&P 500 UCITS,,vanguard-s-p-500-uk?cid=1054754,1054754,IE00B3XXRP09,IE00B3XXRP09,EUR,Vienna,FALSE
austria,ComStage CAC 40 UCITS,ComStage CAC 40 UCITS,,comstage-cac-40?cid=1054755,1054755,LU0419740799,LU0419740799,EUR,Vienna,FALSE
austria,ComStage PSI 20,ComStage PSI 20 UCITS,,comstage-psi-20?cid=1054756,1054756,LU0444605215,LU0444605215,EUR,Vienna,FALSE
austria,iShares MDAX UCITS DE,iShares MDAX UCITS DE,,ishares-mdax-(de)-de?cid=1054757,1054757,DE0005933923,DE0005933923,EUR,Vienna,FALSE
austria,iShares SLI UCITS DE,iShares SLI UCITS DE,,ishares-smi?cid=1054758,1054758,DE0005933964,DE0005933964,EUR,Vienna,FALSE
austria,ComStage SDAX TR UCITS,ComStage SDAX UCITS,,comstage-sdax-tr?cid=1054759,1054759,LU0603942888,LU0603942888,EUR,Vienna,FALSE
austria,ComStage ATX UCITS,ComStage ATX UCITS,,comstage-atx?cid=1054760,1054760,LU0392496690,LU0392496690,EUR,Vienna,FALSE
austria,ComStage DAX TR UCITS,ComStage DAX UCITS,,comstage-dax-tr?cid=1054761,1054761,LU0378438732,LU0378438732,EUR,Vienna,FALSE
austria,Lyxor UCITS DAX,Lyxor DAX DR UCITS,,lyxor-dax-pa?cid=1054762,1054762,LU0252633754,LU0252633754,EUR,Vienna,FALSE
austria,Source RDX UCITS,Source RDX UCITS,,rdx-source?cid=1054763,1054763,IE00B5NDLN01,IE00B5NDLN01,EUR,Vienna,FALSE
austria,iShares Core S&P 500 UCITS,iShares Core S&P 500 UCITS Acc,,cs-etf-(ie)-on-s-p-500?cid=1054739,1054739,IE00B5BMR087,IE00B5BMR087,EUR,Vienna,FALSE
austria,iShares EURO STOXX 50 UCITS Dist,iShares EURO STOXX 50 UCITS Dist,,ishares-dj-euro-stoxx-50-uk?cid=1054737,1054737,IE0008471009,IE0008471009,EUR,Vienna,FALSE
austria,Lyxor UCITS Dow Jones Industrial Average D-EUR,Lyxor Dow Jones Industrial Average UCITS,,lyxor-dj-industrial-average?cid=962155,962155,FR0007056841,FR0007056841,EUR,Vienna,FALSE
austria,Lyxor UCITS Russia (DJ Russia GDR) C-EUR,Lyxor Dow Jones Russia GDR UCITS C-EUR,,lyxor-russia---dj-russia-gdr?cid=1054723,1054723,FR0010326140,FR0010326140,EUR,Vienna,FALSE
austria,Lyxor MSCI Eastern Europe Ex Russia UCITS Acc,Lyxor Eastern Europe UCITS,,lyxor-eastern-europe-(cece-eur)-de?cid=962156,962156,FR0010204073,FR0010204073,EUR,Vienna,FALSE
austria,Lyxor UCITS Stoxx 50 D-EUR,Lyxor Euro Stoxx 50 UCITS,,lyxor-euro-stoxx-50?cid=962157,962157,FR0007054358,FR0007054358,EUR,Vienna,FALSE
austria,iShares Dow Jones Industrial Average UCITS,iShares Dow Jones Industrial Average UCITS DE,,ishares-dj-industrial-average?cid=1054714,1054714,DE0006289390,DE0006289390,EUR,Vienna,FALSE
austria,db x-trackers STOXX Europe 600 UCITS DR 1C,db x-trackers Stoxx Europe 600 UCITS DR 1C,,db-stoxx-europe-600-uk?cid=1054715,1054715,LU0328475792,LU0328475792,EUR,Vienna,FALSE
austria,db x-trackers FTSE 100 UCITS DR Income,db x-trackers FTSE 100 UCITS DR Income 1D,,db-x-trackers-ftse-100-ucits-dr?cid=1054716,1054716,LU0292097234,LU0292097234,EUR,Vienna,FALSE
austria,x-trackers Swiss Large DR 1D,db x-trackers Swiss Large Cap UCITS DR 1D,,db-xtrackers-smi?cid=1054718,1054718,LU0274221281,LU0274221281,EUR,Vienna,FALSE
austria,db x-trackers Euro Stoxx 50 (DR) 1C,db x-trackers Euro Stoxx 50 UCITS DR 1C,,db-euro-stoxx-50-1c-mc?cid=1054719,1054719,LU0380865021,LU0380865021,EUR,Vienna,FALSE
austria,db x-trackers Euro Stoxx 50 UCITS DR 1D,db x-trackers Euro Stoxx 50 UCITS DR 1D,,db-x-trackers-dj-euro-stoxx-50-etf?cid=1054720,1054720,LU0274211217,LU0274211217,EUR,Vienna,FALSE
austria,SSgA SPDR S&P Euro Dividend Aristocrats,SPDR S&P Euro Dividend Aristocrats UCITS,,spdr-s-p-euro-dividend-aristocrats?cid=1054721,1054721,IE00B5M1WJ87,IE00B5M1WJ87,EUR,Vienna,FALSE
austria,ComStage Dow Jones Switzerland Titans 30 Net TR UC,ComStage DJ Switzerland Titans 30 UCITS,,comstage-smi?cid=1054722,1054722,LU0392496427,LU0392496427,EUR,Vienna,FALSE
austria,SSgA SPDR S&P US Dividend Aristocrats,SPDR S&P US Dividend Aristocrats UCITS,,spdr-s-p-us-dividend-aristocrats?cid=1054724,1054724,IE00B6YX5D40,IE00B6YX5D40,EUR,Vienna,FALSE
austria,iShares Core FTSE 100 UCITS,iShares Core FTSE 100 UCITS Dist,,ishares-ftse-100?cid=1054736,1054736,IE0005042456,IE0005042456,EUR,Vienna,FALSE
austria,db x-trackers MSCI Europe UCITS DR,db x-trackers MSCI Europe UCITS DR 1C,,db-xtrackers-msci-europe-trn?cid=1054725,1054725,LU0274209237,LU0274209237,EUR,Vienna,FALSE
austria,db x-trackers MSCI USA UCITS DR,db x-trackers MSCI USA Index UCITS DR,,db-x-trackers-msci-usa-index?cid=1054726,1054726,IE00BJ0KDR00,IE00BJ0KDR00,EUR,Vienna,FALSE
austria,db x-trackers ShortDAX Daily UCITS 1C,db x-trackers ShortDAX Daily UCITS C1,,db-x-trackers-shortdax-daily?cid=1054727,1054727,LU0292106241,LU0292106241,EUR,Vienna,FALSE
austria,iShares MSCI Russia Adr/Gdr UCITS,iShares MSCI Russia ADR/GDR UCITS Acc,,cs-etf-(ie)-on-msci-russia?cid=1054728,1054728,IE00B5V87390,IE00B5V87390,EUR,Vienna,FALSE
austria,iShares Core EURO STOXX 50 UCITS,iShares Core EURO STOXX 50 UCITS Acc,,cs-etf-(ie)-on-euro-stoxx-50?cid=1054729,1054729,IE00B53L3W79,IE00B53L3W79,EUR,Vienna,FALSE
austria,iShares S&P 500 EUR Hedged UCITS,iShares S&P 500 EUR Hedged UCITS Acc,,ishares-s-p500-monthly-euro-hedged?cid=1054730,1054730,IE00B3ZW0K18,IE00B3ZW0K18,EUR,Vienna,FALSE
austria,db x-trackers FTSE MIB UCITS DR,db x-trackers FTSE MIB UCITS DR 1D,,db-x-trackers-ftse-mib-index?cid=1054731,1054731,LU0274212538,LU0274212538,EUR,Vienna,FALSE
austria,db x-trackers MSCI EMU UCITS DR,db x-trackers MSCI EMU UCITS DR 1D,,db-x-trackers-msci-emu-index?cid=1054732,1054732,LU0846194776,LU0846194776,EUR,Vienna,FALSE
austria,iShares STOXX Europe 50 UCITS,iShares STOXX Europe 50 UCITS Dist,,ishares-dj-stoxx-50?cid=1054733,1054733,IE0008470928,IE0008470928,EUR,Vienna,FALSE
austria,iShares STOXX Europe 600 UCITS,iShares STOXX Europe 600 UCITS DE,,ishares-stoxx-europe-600-de?cid=1054734,1054734,DE0002635307,DE0002635307,EUR,Vienna,FALSE
austria,db x-trackers CAC 40 UCITS 1D DR,db x-trackers CAC 40 UCITS DR 1D,,db-xtrackers-cac-40-de?cid=1054735,1054735,LU0322250985,LU0322250985,EUR,Vienna,FALSE
austria,Deka DAX UCITS,Deka DAX UCITS,,etflab-dax?cid=1054764,1054764,DE000ETFL011,DE000ETFL011,EUR,Vienna,FALSE
belgium,Lyxor UCITS BEL 20 TR,Lyxor UCITS BEL 20 TR,,lyxor-bel-20-tr,37493,FR0000021842,BEL,EUR,Brussels,TRUE
belgium,Source Goldman Sachs Equity Factor World UCITS,Invesco Goldman Sachs Eq Factor Index World,,source-goldman-sachs-equity-factor?cid=1131079,1131079,IE00BFG1RG61,EFIWN,HNL,Brussels,FALSE
brazil,Ishares Ibovespa,Ishares Ibovespa,,ishares-ibovespa,39004,BRBOVACTF003,BOVA11,BRL,BM&FBovespa,TRUE
brazil,It Now Ibovespa Fundo De Indice,It Now Ibovespa Fundo De Indice,,it-now-ibovespa-fundo-de-indice,998470,BRBOVVCTF009,BOVV11,BRL,BM&FBovespa,TRUE
brazil,ETF Bradesco Ibovespa Fdo De Indice,ETF Bradesco Ibovespa Fundo de Índice,,etf-bradesco-ibovespa-fdo-de-indice,1141312,BRBOVBCTF001,BOVB11,BRL,BM&FBovespa,TRUE
brazil,XP MALLS FDO INV IMOB FII,XP MALLS FDO INV IMOB FII,,xp-malls-fdo-inv-imob-fii,1057399,BRXPMLCTF000,XPML11,BRL,BM&FBovespa,TRUE
brazil,iShares BM&FBOVESPA Small Cap,iShares BM&FBOVESPA Small Cap,,ishares-bm-fbovespa-small-cap,39013,BRSMALCTF002,SMAL11,BRL,BM&FBovespa,TRUE
brazil,Fundo de Invest Ishares SP 500,Fundo de Investimento Ishares S&P 500,,fundo-de-invest-ishares-sp-500,956435,BRIVVBCTF001,IVVB11,BRL,BM&FBovespa,TRUE
brazil,Malls Brasil Plural Fundo De Investimento Imobilia,Malls Brasil Plural Fundo De Investimento Imobiliario,,fii-malls-bp,1057398,BRMALLCTF007,MALL11,BRL,BM&FBovespa,TRUE
brazil,Fdo Inv Imob VBI Logístico,Fdo Inv Imob VBI Logístico,,fdo-inv-imob-vbi-logistico,1112805,BRLVBICTF002,LVBI11,BRL,BM&FBovespa,TRUE
brazil,It Now SP500 TRN,It Now S&P500 TRN,,it-now-sp500-trn,956434,BRSPXICTF003,SPXI11,BRL,BM&FBovespa,TRUE
brazil,General Shopping e Outlets do Brasil Fundo de Inve,General Shopping e Outlets do Brasil Fundo de Investimento Imobiliario FII,,generalshoppingeoutletsdobrasil-fii,1130948,BRGSFICTF009,GSFI11,BRL,BM&FBovespa,TRUE
brazil,It Now PIBB IBrX-50,It Now PIBB IBrX-50,,it-now-pibb-ibrx-50,39012,BRPIBBCTF005,PIBB11,BRL,BM&FBovespa,TRUE
brazil,Fundo de Investimento Imobiliario FII UBS BR Receb,Fundo de Investimento Imobiliario FII UBS BR Recebiveis Imobiliarios,,fundo-inv-imob-fii-ubs-br,1057218,BRUBSRCTF000,UBSR11,BRL,BM&FBovespa,TRUE
brazil,It Now IDIV,It Now IDIV,,it-now-idiv,39007,BRDIVOCTF002,DIVO11,BRL,BM&FBovespa,TRUE
brazil,It Now IFNC,It Now IFNC,,it-now-ifnc,37519,BRFINDCTF007,FIND11,BRL,BM&FBovespa,TRUE
brazil,Fundo de FI Imobiliario Kinea FII,Fundo de FI Imobiliario Kinea FII,,fundo-de-fi-imobiliario-kinea-fii,1123180,BRKFOFCTF006,KFOF11,BRL,BM&FBovespa,TRUE
brazil,FI Imobiliario - Ourinvest Fundo de Fundos,FI Imobiliario - Ourinvest Fundo de Fundos,,fi-imob-ourinvest-fundo-de-fundos,1142247,BROUFFCTF005,OUFF11,BRL,BM&FBovespa,TRUE
brazil,iShares IBrX Brasil,iShares IBrX Brasil,,ishares-ibrx-brazil---ibrx100,39005,BRBRAXCTF002,BRAX11,BRL,BM&FBovespa,TRUE
brazil,BB SP Dividendos,BB S&P Dividendos,,bb-sp-dividendos,976601,BRBBSDCTF000,BBSD11,BRL,BM&FBovespa,TRUE
brazil,It Now IMAT,It Now IMAT,,it-now-imat,39010,BRMATBCTF001,MATB11,BRL,BM&FBovespa,TRUE
brazil,iShares Carbono Eficiente (ICO2) Brasil,iShares Carbono Eficiente (ICO2) Brasil,,ishares-carbon-efficient-brasil,39008,BRECOOCTF008,ECOO11,BRL,BM&FBovespa,TRUE
brazil,Caixa Rio Bravo Fundo de Fundos de Investimento Im,Caixa Rio Bravo Fundo de Fundos de Investimento Imobiliario,,rio-bravo-investimento-imobiliario,1131605,BRCRFFCTF006,CRFF11,BRL,BM&FBovespa,TRUE
brazil,It Now IGCT,It Now IGCT,,it-now-igct,39009,BRGOVECTF004,GOVE11,BRL,BM&FBovespa,TRUE
brazil,CAIXA Ibovespa,CAIXA Ibovespa,,caixa-ibovespa,976602,BRXBOVCTF005,XBOV11,BRL,BM&FBovespa,TRUE
brazil,It Now ISE,It Now ISE,,it-now-ise,37518,BRISUSCTF003,ISUS11,BRL,BM&FBovespa,TRUE
brazil,Votorantim Securities Master FII-FII,Votorantim Securities Master FII-FII,,votorantim-securitiesmaster-fii-fii,1097705,BRVOTSCTF007,VOTS11,BRL,BM&FBovespa,TRUE
brazil,Brazil Realty Fundo de Investimento Imobiliario FI,Brazil Realty Fundo de Investimento Imobiliario FII,,brazil-realty-fundo-inv-fii,1057217,BRBZLICTF003,BZLI11,BRL,BM&FBovespa,TRUE
brazil,Loft I - Fdo Inv Imob,Loft I - Fdo Inv Imob,,loft-i-fdo-inv-imob,1138387,BRLOFTCTF005,LOFT11B,BRL,SOMA,TRUE
bulgaria,EXPAT Bulgaria SOFIX,EXPAT Bulgaria SOFIX UCITS,,expat-bulgaria-sofix,1024371,BG9000011163,BGX,BGN,Sofia,TRUE
canada,BetaPro Natural Gas 2x Daily Bear,BetaPro Natural Gas 2x Daily Bear,,horizons-nymex-natural-gas-bear-,39043,CA08661D1042,HND,CAD,Toronto,TRUE
canada,BetaPro Natural Gas 2x Daily Bull,BetaPro Natural Gas 2x Daily Bull ETF,,horizons-nymex-natural-gas-bull-,39044,CA08661L2057,HNU,CAD,Toronto,TRUE
canada,BetaPro Crude Oil 2x Daily Bear,BetaPro Crude Oil 2x Daily Bear,,horizons-nymex-crude-oil-bear-plus,39045,CA08662G1063,HOD,CAD,Toronto,TRUE
canada,iShares S&P/TSX 60,iShares S&P/TSX 60,,ishares-s-p-tsx-60,39072,CA46428D1087,XIU,CAD,Toronto,TRUE
canada,iShares S&P/TSX Global Gold,iShares S&P/TSX Global Gold,,ishares-tsx-global-gold,48123,CA46428M1086,XGD,CAD,Toronto,TRUE
canada,BetaPro Canadian Gold Miners 2x Daily Bear,BetaPro Canadian Gold Miners 2x Daily Bear,,horizons-tsx-global-gold-bear-plus,39038,CA08661H1055,HGD,CAD,Toronto,TRUE
canada,BetaPro Crude Oil 2x Daily Bull,BetaPro Crude Oil 2x Daily Bull,,horizons-nymex-crude-oil-bull-plus,39046,CA08663A1084,HOU,CAD,Toronto,TRUE
canada,BetaPro Canadian Gold Miners 2x Daily Bull,BetaPro Canadian Gold Miners 2x Daily Bull,,horizons-tsx-global-gold-bull-plus,39039,CA08660K1093,HGU,CAD,Toronto,TRUE
canada,iShares S&P/TSX Capped Energy,iShares S&P/TSX Capped Energy,,ishares-tsx-capped-energy-fund,48195,CA46428C1005,XEG,CAD,Toronto,TRUE
canada,BMO S&P/TSX Equal Weight Banks,BMO S&P/TSX Equal Weight Banks,,bmo-tsx-equal-weight-banks-index,48141,CA0556851016,ZEB,CAD,Toronto,TRUE
canada,BMO Laddered Preferred Share,BMO Laddered Preferred Share,,bmo-laddered-preferred-share,959574,CA05581T1021,ZPR,CAD,Toronto,TRUE
canada,Horizons S&P/TSX 60,Horizons S&P/TSX 60 Index ETF,,horizons-s-p-tsx-60-index,39051,CA44049A1241,HXT,CAD,Toronto,TRUE
canada,Horizons US Dollar Currency,Horizons U.S. Dollar Currency ETF,,horizons-u.s.-dollar-currency,39027,CA44049C4011,DLR,CAD,Toronto,TRUE
canada,Horizons US Dollar Currency,Horizons US Dollar Currency,,horizons-u.s.-dollar-currency?cid=48096,48096,CA44049C4011,DLRu,USD,Toronto,FALSE
canada,iShares Core S&P/TSX Capped Composite,iShares Core S&P/TSX Capped Composite,,ishares-tsx-capped-composite-fund,39070,CA46430J1012,XIC,CAD,Toronto,TRUE
canada,iShares Core S&P 500 (CAD Hedged),iShares Core S&P 500 (CAD Hedged),,ishares-s-p-500-to,48089,CA46428J1057,XSP,CAD,Toronto,TRUE
canada,Horizons Active Preferred Share CommonClass,Horizons Active Preferred Share CommonClass,,horizons-preferred-share,39047,CA44051D1078,HPR,CAD,Toronto,TRUE
canada,BMO Aggregate Bond,BMO Aggregate Bond,,bmo-aggregate-bond-index,39079,CA05590C1086,ZAG,CAD,Toronto,TRUE
canada,RBC Canadian Preferred Share,RBC Canadian Preferred Share,,rbc-canadian-preferred-share,997611,CA74934A1030,RPF,CAD,NEO,TRUE
canada,Horizons Medical Marijuana Life Sciences,Horizons Medical Marijuana Life Sciences,,horizons-med-marijuana-life-sci,1008791,CA44054H1055,HMMJ,CAD,Toronto,TRUE
canada,iShares MSCI World,iShares MSCI World,,ishares-msci-world-cad,48091,CA46430Y1088,XWD,CAD,Toronto,TRUE
canada,iShares S&P/TSX Canadian Preferred Share Common Cl,iShares S&P/TSX Canadian Preferred Share Common Class,,ishares-tsx-canadian-pref-share,39024,CA46431G2053,CPD,CAD,Toronto,TRUE
canada,iShares S&P/TSX Capped Financials,iShares S&P/TSX Capped Financials,,ishares-tsx-capped-financials-fund,48196,CA46431B1076,XFN,CAD,Toronto,TRUE
canada,iShares S&P/TSX Capped REIT,iShares S&P/TSX Capped REIT,,ishares-tsx-capped-reit,48197,CA46431D1033,XRE,CAD,Toronto,TRUE
canada,iShares Canadian Financial Monthly Income Common C,iShares Canadian Financial Monthly Income Common Class,,ishares-can.-financial-mon-inc.,48242,CA46433H1029,FIE,CAD,Toronto,TRUE
canada,BetaPro Silver 2x Daily Bull,BetaPro Silver 2x Daily Bull,,horizons-comex-silver-bull-plus,39053,CA08662K1075,HZU,CAD,Toronto,TRUE
canada,iShares Canadian Universe Bond,iShares Canadian Universe Bond,,ishares-dex-universe-bond-fund,39066,CA46430T1093,XBB,CAD,Toronto,TRUE
canada,iShares Gold Bullion (CAD Hedged),iShares Gold Bullion (CAD Hedged),,ishares-gold-bullion-fund,48233,CA46432D2014,CGL,CAD,Toronto,TRUE
canada,BMO Covered Call Utilities,BMO Covered Call Utilities,,bmo-covered-call-utilities,48128,CA05590N1042,ZWU,CAD,Toronto,TRUE
canada,BetaPro NASDAQ-100 2x Daily Bear,BetaPro NASDAQ-100 2x Daily Bear,,horizons-nasdaq-100-bear-plus,48265,CA08662E1016,HQD,CAD,Toronto,TRUE
canada,BetaPro S&P TSX Capped Energy 2x Daily Bull,BetaPro S&P TSX Capped Energy 2x Daily Bull,,horizons-tsx-cap.-energy-bull-plus,48167,CA08662R1029,HEU,CAD,Toronto,TRUE
canada,BMO Low Volatility Canadian Equity,BMO Low Volatility Canadian Equity,,bmo-low-volatility-canadian-equity,48133,CA05573T1021,ZLB,CAD,Toronto,TRUE
canada,BetaPro S&P 500 2x Daily Bear,BetaPro S&P 500® -2x Daily Bear ETF,,horizons-betapro-s-p-500-bear-plus,48259,CA08661F2089,HSD,CAD,Toronto,TRUE
canada,Vanguard Growth Portfolio,Vanguard Growth Portfolio,,vanguard-growth-portfolio,1062621,CA92207X1050,VGRO,CAD,Toronto,TRUE
canada,BMO Covered Call Canadian Banks,BMO Covered Call Canadian Banks,,bmo-covered-call-canadian-banks,48127,CA05560U1049,ZWB,CAD,Toronto,TRUE
canada,iShares Core High Qual Canadian Com,iShares Core High Quality Canadian Bond,,ishares-core-high-qual-canadian-com,976739,CA46432H1038,XQB,CAD,Toronto,TRUE
canada,Vanguard Balanced Portfolio,Vanguard Balanced Portfolio,,vanguard-balanced-portfolio,1062623,CA92207E1079,VBAL,CAD,Toronto,TRUE
canada,Vanguard Canadian Short Term Bond,Vanguard Canadian Short Term Bond,,vanguard-canadian-short-term-bond,48208,CA92203G1063,VSB,CAD,Toronto,TRUE
canada,Vanguard Canadian Aggregate Bond,Vanguard Canadian Aggregate Bond,,vanguard-canadian-aggregate-bond,48207,CA92203E1016,VAB,CAD,Toronto,TRUE
